STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
81,1803,1,G,1,1990-05-10,1.175,1.353,ACUB,,,,,,,,,7,7,7,4.5,2.0,1990,,,811803,1503,2.7,430.2,1984-07-01,AB
81,1803,1,G,1,1990-05-10,1.228,1.251,ACUB,,,,,,,,,7,7,7,4.5,2.0,1990,,,811803,1503,2.7,430.2,1984-07-01,AB
81,1803,1,G,1,1990-05-10,1.164,1.285,ACUB,,,,,,,,,7,7,7,4.5,2.0,1990,,,811803,1503,2.7,430.2,1984-07-01,AB
81,1803,1,G,1,1990-05-10,1.177,1.279,ACUB,,,,,,,,,7,7,7,4.5,2.0,1990,,,811803,1503,2.7,430.2,1984-07-01,AB
81,1803,1,G,1,1991-06-19,1.164,1.358,ACUB,,,,,,,,,7,6,7,4.5,2.0,1991,,,811803,1324,3.7,386.1,1984-07-01,AB
81,1803,1,G,1,1991-06-19,1.161,1.275,ACUB,,,,,,,,,7,6,7,4.5,2.0,1991,,,811803,1324,3.7,386.1,1984-07-01,AB
81,1803,1,G,1,1991-06-19,1.192,1.326,ACUB,,,,,,,,,7,6,7,4.5,2.0,1991,,,811803,1324,3.7,386.1,1984-07-01,AB
81,1803,1,G,1,1991-06-19,1.172,1.275,ACUB,,,,,,,,,7,6,7,4.5,2.0,1991,,,811803,1324,3.7,386.1,1984-07-01,AB
81,1803,1,G,1,1991-06-19,1.143,1.331,ACUB,,,,,,,,,7,6,7,4.5,2.0,1991,,,811803,1324,3.7,386.1,1984-07-01,AB
81,1803,1,G,1,1992-09-12,1.2,1.396,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1992,,,811803,1235,3.3,364.5,1984-07-01,AB
81,1803,1,G,1,1992-09-12,1.221,1.366,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1992,,,811803,1235,3.3,364.5,1984-07-01,AB
81,1803,1,G,1,1992-09-12,1.199,1.4,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1992,,,811803,1235,3.3,364.5,1984-07-01,AB
81,1803,1,G,1,1992-09-12,1.205,1.332,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1992,,,811803,1235,3.3,364.5,1984-07-01,AB
81,1803,1,G,1,1992-09-12,1.21,1.375,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1992,,,811803,1235,3.3,364.5,1984-07-01,AB
81,1803,1,G,1,1993-09-23,1.21,1.341,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1993,,,811803,1297,2.9,463.1,1984-07-01,AB
81,1803,1,G,1,1993-09-23,1.251,1.314,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1993,,,811803,1297,2.9,463.1,1984-07-01,AB
81,1803,1,G,1,1993-09-23,1.237,1.333,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1993,,,811803,1297,2.9,463.1,1984-07-01,AB
81,1803,1,G,1,1993-09-23,1.19,1.361,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1993,,,811803,1297,2.9,463.1,1984-07-01,AB
81,1803,1,G,1,1993-09-23,1.204,1.321,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1993,,,811803,1297,2.9,463.1,1984-07-01,AB
81,1803,1,G,1,1994-07-29,1.195,1.283,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1994,,,811803,1819,2.0,519.5,1984-07-01,AB
81,1803,1,G,1,1994-07-29,1.255,1.325,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1994,,,811803,1819,2.0,519.5,1984-07-01,AB
81,1803,1,G,1,1994-07-29,1.197,1.29,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1994,,,811803,1819,2.0,519.5,1984-07-01,AB
81,1803,1,G,1,1994-07-29,1.199,1.363,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1994,,,811803,1819,2.0,519.5,1984-07-01,AB
81,1803,1,G,1,1994-07-29,1.215,1.313,ACUB,1.0,0.0,430.0,97.0,0.0,0.0,0.0,0.0,7,5,7,4.5,2.0,1994,,,811803,1819,2.0,519.5,1984-07-01,AB
81,1803,2,G,1,1995-06-09,1.194,1.395,ACUB,,,,,,,,,7,5,7,4.5,,1995,,,811803,1775,1.7,401.7,,AB
81,1803,2,G,1,1995-06-09,1.174,1.366,ACUB,,,,,,,,,7,5,7,4.5,,1995,,,811803,1775,1.7,401.7,,AB
81,1803,2,G,1,1995-06-09,1.191,1.359,ACUB,,,,,,,,,7,5,7,4.5,,1995,,,811803,1775,1.7,401.7,,AB
81,1803,2,G,1,1995-06-09,1.192,1.425,ACUB,,,,,,,,,7,5,7,4.5,,1995,,,811803,1775,1.7,401.7,,AB
81,1803,2,G,1,1995-06-09,1.195,1.405,ACUB,,,,,,,,,7,5,7,4.5,,1995,,,811803,1775,1.7,401.7,,AB
81,1803,4,G,1,1997-09-28,1.439,1.488,ACUB,0.0,0.0,776.0,0.0,0.1,0.0,,,5,4,5,5.0,,1997,,,811803,1362,3.1,421.9,,AB
